date,city,lat,long,pop,shop,brand,container,capacity,price,quantity,price_ml,profit,profit_per_capita
2014-08-31,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,gazoza,plastic-1.5lt,1500.0,1.04,48286.0,0.0006933333333333333,50217.44,0.14379392495533055
2014-08-31,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,gazoza,can-330ml,330.0,0.27,101423.0,0.0008181818181818183,27384.210000000003,0.0784126597791726
2014-08-31,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,lemon-boost,glass-500ml,500.0,1.02,31761.0,0.00204,32396.22,0.09276417968571037
2014-08-31,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,lemon-boost,plastic-1.5lt,1500.0,2.33,24257.0,0.0015533333333333334,56518.810000000005,0.16183743185046046
2014-08-31,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,lemon-boost,can-330ml,330.0,0.5,37393.0,0.0015151515151515152,18696.5,0.053536044806890545
2014-08-31,Athens,37.96245,23.687079999999998,668203.0,shop_3,kinder-cola,glass-500ml,500.0,1.11,17318.0,0.00222,19222.980000000003,0.02876817374360786
2014-08-31,Athens,37.96245,23.687079999999998,668203.0,shop_3,kinder-cola,plastic-1.5lt,1500.0,3.03,10641.0,0.0020199999999999997,32242.23,0.04825214792510659
2014-08-31,Athens,37.96245,23.687079999999998,668203.0,shop_3,kinder-cola,can-330ml,330.0,0.86,15233.0,0.002606060606060606,13100.38,0.01960538938017339
2014-08-31,Athens,37.96245,23.687079999999998,668203.0,shop_3,adult-cola,glass-500ml,500.0,0.96,25382.0,0.0019199999999999998,24366.719999999998,0.036466044001598315
2014-08-31,Athens,37.96245,23.687079999999998,668203.0,shop_3,adult-cola,can-330ml,330.0,0.59,30902.0,0.0017878787878787877,18232.18,0.02728539081686254
2014-08-31,Athens,37.96245,23.687079999999998,668203.0,shop_3,orange-power,glass-500ml,500.0,0.69,34729.0,0.00138,23963.01,0.035861871317548706
2014-08-31,Athens,37.96245,23.687079999999998,668203.0,shop_3,orange-power,can-330ml,330.0,0.26,53408.0,0.0007878787878787879,13886.08,0.020781229656257155
2014-08-31,Athens,37.96245,23.687079999999998,668203.0,shop_3,gazoza,glass-500ml,500.0,0.64,34184.0,0.00128,21877.760000000002,0.032741187932409765
2014-08-31,Athens,37.96245,23.687079999999998,668203.0,shop_3,gazoza,plastic-1.5lt,1500.0,1.52,12587.0,0.0010133333333333333,19132.24,0.028632376687922685
2014-08-31,Athens,37.96245,23.687079999999998,668203.0,shop_3,gazoza,can-330ml,330.0,0.31,52278.0,0.0009393939393939394,16206.18,0.024253378090191156
2014-08-31,Athens,37.96245,23.687079999999998,668203.0,shop_3,lemon-boost,glass-500ml,500.0,1.08,17824.0,0.00216,19249.920000000002,0.028808490832875643
2014-08-31,Athens,37.96245,23.687079999999998,668203.0,shop_3,lemon-boost,plastic-1.5lt,1500.0,3.07,6896.0,0.0020466666666666667,21170.719999999998,0.031683066373542165
2014-08-31,Athens,37.96245,23.687079999999998,668203.0,shop_3,lemon-boost,can-330ml,330.0,0.5,24759.0,0.0015151515151515152,12379.5,0.018526555552728738
2014-08-31,Larisa,39.63689,22.41761,140563.0,shop_5,kinder-cola,glass-500ml,500.0,1.31,13924.0,0.00262,18240.440000000002,0.12976700838769806
2014-08-31,Larisa,39.63689,22.41761,140563.0,shop_5,kinder-cola,plastic-1.5lt,1500.0,3.38,11187.0,0.0022533333333333333,37812.06,0.26900436103384245
2014-08-31,Larisa,39.63689,22.41761,140563.0,shop_5,kinder-cola,can-330ml,330.0,0.66,23657.0,0.002,15613.62,0.11107916023420104
2014-08-31,Larisa,39.63689,22.41761,140563.0,shop_5,adult-cola,glass-500ml,500.0,1.2,23689.0,0.0024,28426.8,0.20223529662855802
2014-08-31,Larisa,39.63689,22.41761,140563.0,shop_5,adult-cola,plastic-1.5lt,1500.0,2.88,15672.0,0.0019199999999999998,45135.36,0.3211041312436416
2014-08-31,Larisa,39.63689,22.41761,140563.0,shop_5,adult-cola,can-330ml,330.0,0.66,32863.0,0.002,21689.58,0.15430504471304682
2014-08-31,Larisa,39.63689,22.41761,140563.0,shop_5,orange-power,plastic-1.5lt,1500.0,2.13,16428.0,0.0014199999999999998,34991.64,0.24893919452487495
2014-08-31,Larisa,39.63689,22.41761,140563.0,shop_5,orange-power,can-330ml,330.0,0.52,35772.0,0.0015757575757575758,18601.440000000002,0.1323352518087975
2014-08-31,Larisa,39.63689,22.41761,140563.0,shop_5,gazoza,plastic-1.5lt,1500.0,1.19,27559.0,0.0007933333333333333,32795.21,0.23331324744064938
2014-08-31,Larisa,39.63689,22.41761,140563.0,shop_5,gazoza,can-330ml,330.0,0.37,38186.0,0.0011212121212121212,14128.82,0.10051592524348513
2014-08-31,Larisa,39.63689,22.41761,140563.0,shop_5,lemon-boost,glass-500ml,500.0,1.1,16950.0,0.0022,18645.0,0.13264514843877834
2014-08-31,Larisa,39.63689,22.41761,140563.0,shop_5,lemon-boost,plastic-1.5lt,1500.0,1.39,25567.0,0.0009266666666666666,35538.13,0.2528270597525664
2014-08-31,Larisa,39.63689,22.41761,140563.0,shop_5,lemon-boost,can-330ml,330.0,0.55,25365.0,0.0016666666666666668,13950.750000000002,0.09924909115485585
2014-08-31,Irakleion,35.327870000000004,25.14341,136202.0,shop_2,lemon-boost,glass-500ml,500.0,0.92,32461.0,0.00184,29864.120000000003,0.21926344693910518
2014-08-31,Athens,37.97945,23.71622,668203.0,shop_1,kinder-cola,glass-500ml,500.0,1.07,21137.0,0.00214,22616.59,0.033846884853854294
2014-08-31,Patra,38.244440000000004,21.73444,167242.0,shop_6,orange-power,glass-500ml,500.0,0.99,37044.0,0.00198,36673.56,0.21928439028473706
2014-08-31,Athens,37.97945,23.71622,668203.0,shop_1,adult-cola,glass-500ml,500.0,1.05,30370.0,0.0021000000000000003,31888.5,0.047722772869921264
2014-08-31,Irakleion,35.327870000000004,25.14341,136202.0,shop_2,kinder-cola,plastic-1.5lt,1500.0,3.41,13717.0,0.0022733333333333334,46774.97,0.34342351801001453
2014-08-31,Larisa,39.63689,22.41761,140563.0,shop_5,gazoza,glass-500ml,500.0,0.61,38502.0,0.00122,23486.22,0.1670867867077396
2014-08-31,Patra,38.244440000000004,21.73444,167242.0,shop_6,orange-power,plastic-1.5lt,1500.0,1.25,50406.0,0.0008333333333333334,63007.5,0.3767444780617309
2014-08-31,Larisa,39.63689,22.41761,140563.0,shop_5,orange-power,glass-500ml,500.0,0.58,62554.0,0.00116,36281.32,0.2581142975036105
2014-08-31,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,orange-power,glass-500ml,500.0,0.83,49627.0,0.00166,41190.409999999996,0.11794569226187748
2014-08-31,Patra,38.244440000000004,21.73444,167242.0,shop_6,gazoza,glass-500ml,500.0,0.69,69679.0,0.00138,48078.509999999995,0.2874786835842671
2014-08-31,Athens,37.97945,23.71622,668203.0,shop_1,adult-cola,plastic-1.5lt,1500.0,2.52,25323.0,0.00168,63813.96,0.09550085827211191
2014-08-31,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,gazoza,glass-500ml,500.0,0.52,90905.0,0.0010400000000000001,47270.6,0.13535586658725432
2014-08-31,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,orange-power,can-330ml,330.0,0.57,40759.0,0.001727272727272727,23232.629999999997,0.06652491753333027
2014-08-31,Athens,37.96245,23.687079999999998,668203.0,shop_3,orange-power,plastic-1.5lt,1500.0,1.63,21298.0,0.0010866666666666666,34715.74,0.051953882278289676
2014-08-31,Patra,38.244440000000004,21.73444,167242.0,shop_6,kinder-cola,plastic-1.5lt,1500.0,3.46,17162.0,0.0023066666666666665,59380.52,0.35505746164241037
2014-08-31,Athens,37.96245,23.687079999999998,668203.0,shop_3,adult-cola,plastic-1.5lt,1500.0,3.25,11693.0,0.0021666666666666666,38002.25,0.05687231275525551
2014-08-31,Athens,37.97945,23.71622,668203.0,shop_1,kinder-cola,plastic-1.5lt,1500.0,1.19,25920.0,0.0007933333333333333,30844.8,0.04616082238481419
2014-09-30,Athens,37.97945,23.71622,668203.0,shop_1,kinder-cola,glass-500ml,500.0,1.12,14130.0,0.0022400000000000002,15825.600000000002,0.02368382063534585
2014-09-30,Athens,37.97945,23.71622,668203.0,shop_1,kinder-cola,plastic-1.5lt,1500.0,3.31,10886.0,0.0022066666666666667,36032.66,0.05392472048165004
2014-09-30,Athens,37.97945,23.71622,668203.0,shop_1,adult-cola,glass-500ml,500.0,1.07,24582.0,0.00214,26302.74,0.03936339705149483
2014-09-30,Athens,37.97945,23.71622,668203.0,shop_1,adult-cola,plastic-1.5lt,1500.0,2.19,18406.0,0.00146,40309.14,0.06032469174786704
2014-09-30,Athens,37.97945,23.71622,668203.0,shop_1,adult-cola,can-330ml,330.0,0.62,32426.0,0.0018787878787878789,20104.12,0.030086844866006286
2014-09-30,Athens,37.97945,23.71622,668203.0,shop_1,orange-power,glass-500ml,500.0,0.61,65339.0,0.00122,39856.79,0.059647726813558156
2014-09-30,Athens,37.97945,23.71622,668203.0,shop_1,orange-power,plastic-1.5lt,1500.0,1.94,21798.0,0.0012933333333333334,42288.119999999995,0.06328633663721953
2014-09-30,Athens,37.97945,23.71622,668203.0,shop_1,orange-power,can-330ml,330.0,0.61,24718.0,0.0018484848484848484,15077.98,0.02256496902887296
2014-09-30,Athens,37.97945,23.71622,668203.0,shop_1,gazoza,glass-500ml,500.0,0.61,40121.0,0.00122,24473.809999999998,0.03662630966936694
2014-09-30,Athens,37.97945,23.71622,668203.0,shop_1,gazoza,plastic-1.5lt,1500.0,0.61,49550.0,0.00040666666666666667,30225.5,0.04523400822803848
2014-09-30,Athens,,,668203.0,shop_1,lemon-boost,plastic-1.5lt,1500.0,2.49,12589.0,0.0016600000000000002,31346.610000000004,0.04691180674136453
2014-09-30,Athens,37.97945,23.71622,668203.0,shop_1,lemon-boost,can-330ml,330.0,0.48,31083.0,0.0014545454545454545,14919.84,0.022328304422458443
2014-09-30,Irakleion,35.327870000000004,25.14341,136202.0,shop_2,kinder-cola,glass-500ml,500.0,1.3,15171.0,0.0026,19722.3,0.1448018384458378
2014-09-30,Irakleion,35.327870000000004,25.14341,136202.0,shop_2,kinder-cola,can-330ml,330.0,0.87,15571.0,0.0026363636363636363,13546.77,0.09946087428965801
2014-09-30,Irakleion,35.327870000000004,25.14341,136202.0,shop_2,adult-cola,glass-500ml,500.0,1.18,26346.0,0.0023599999999999997,31088.28,0.22825127384326221
2014-09-30,Irakleion,35.327870000000004,25.14341,136202.0,shop_2,adult-cola,can-330ml,330.0,0.56,37168.0,0.0016969696969696972,20814.08,0.15281772661194404
2014-09-30,Irakleion,35.327870000000004,25.14341,136202.0,shop_2,orange-power,glass-500ml,500.0,0.93,33609.0,0.00186,31256.370000000003,0.22948539669021015
2014-09-30,Irakleion,35.327870000000004,25.14341,136202.0,shop_2,orange-power,plastic-1.5lt,1500.0,1.85,22438.0,0.0012333333333333335,41510.3,0.3047701208499141
2014-09-30,Irakleion,35.327870000000004,25.14341,136202.0,shop_2,orange-power,can-330ml,330.0,0.56,36756.0,0.0016969696969696972,20583.36,0.15112377204446337
2014-09-30,Irakleion,35.327870000000004,25.14341,136202.0,shop_2,gazoza,glass-500ml,500.0,0.56,61194.0,0.0011200000000000001,34268.64000000001,0.2516015917534251
2014-09-30,Irakleion,35.327870000000004,25.14341,136202.0,shop_2,gazoza,plastic-1.5lt,1500.0,1.05,37696.0,0.0007,39580.8,0.2906036622076034
2014-09-30,Irakleion,35.327870000000004,25.14341,136202.0,shop_2,gazoza,can-330ml,330.0,0.36,47765.0,0.001090909090909091,17195.399999999998,0.1262492474413004
2014-09-30,Irakleion,35.327870000000004,25.14341,136202.0,shop_2,lemon-boost,glass-500ml,500.0,0.87,29087.0,0.00174,25305.69,0.18579528934964243
2014-09-30,Irakleion,35.327870000000004,25.14341,136202.0,shop_2,lemon-boost,plastic-1.5lt,1500.0,2.35,17718.0,0.0015666666666666667,41637.3,0.3057025594337822
2014-09-30,Irakleion,35.327870000000004,25.14341,136202.0,shop_2,lemon-boost,can-330ml,330.0,0.6,22596.0,0.0018181818181818182,13557.6,0.09954038854055007
2014-09-30,Patra,38.244440000000004,21.73444,167242.0,shop_6,kinder-cola,glass-500ml,500.0,1.08,31440.0,0.00216,33955.200000000004,0.20303033926884398
2014-09-30,Patra,38.244440000000004,21.73444,167242.0,shop_6,kinder-cola,plastic-1.5lt,1500.0,2.57,21827.0,0.0017133333333333332,56095.39,0.3354144891833391
2014-09-30,Patra,38.244440000000004,21.73444,167242.0,shop_6,kinder-cola,can-330ml,330.0,0.65,41896.0,0.00196969696969697,27232.4,0.16283230289042228
2014-09-30,Patra,38.244440000000004,21.73444,167242.0,shop_6,adult-cola,glass-500ml,500.0,0.7,64112.0,0.0014,44878.399999999994,0.26834407624878914
2014-09-30,Patra,38.244440000000004,21.73444,167242.0,shop_6,adult-cola,can-330ml,330.0,0.87,28894.0,0.0026363636363636363,25137.78,0.15030781741428587
2014-09-30,Patra,38.244440000000004,21.73444,167242.0,shop_6,orange-power,plastic-1.5lt,1500.0,1.88,30200.0,0.0012533333333333333,56776.0,0.3394841008837493
2014-09-30,Patra,38.244440000000004,21.73444,167242.0,shop_6,orange-power,can-330ml,330.0,0.47,65797.0,0.0014242424242424242,30924.589999999997,0.1849092333265567
2014-09-30,Patra,38.244440000000004,21.73444,167242.0,shop_6,gazoza,glass-500ml,500.0,0.58,85406.0,0.00116,49535.479999999996,0.2961904306334533
2014-09-30,Patra,38.244440000000004,21.73444,167242.0,shop_6,gazoza,plastic-1.5lt,1500.0,1.02,53956.0,0.00068,55035.12,0.3290747539493668
2014-09-30,Patra,38.244440000000004,21.73444,167242.0,shop_6,gazoza,can-330ml,330.0,0.33,84881.0,0.001,28010.73,0.16748621757692445
2014-09-30,Patra,38.244440000000004,21.73444,167242.0,shop_6,lemon-boost,glass-500ml,500.0,0.71,50004.0,0.0014199999999999998,35502.84,0.21228423482139652
2014-09-30,Patra,38.244440000000004,21.73444,167242.0,shop_6,lemon-boost,plastic-1.5lt,1500.0,1.8,33708.0,0.0012000000000000001,60674.4,0.3627940349912103
2014-09-30,Patra,38.244440000000004,21.73444,167242.0,shop_6,lemon-boost,can-330ml,330.0,0.4,52025.0,0.0012121212121212121,20810.0,0.1244304660312601
2014-09-30,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,kinder-cola,glass-500ml,500.0,0.85,28478.0,0.0017,24206.3,0.06931294955788701
2014-09-30,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,kinder-cola,plastic-1.5lt,1500.0,3.38,13508.0,0.0022533333333333333,45657.04,0.1307355568790947
2014-09-30,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,kinder-cola,can-330ml,330.0,0.62,25273.0,0.0018787878787878789,15669.26,0.04486776698584322
2014-09-30,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,adult-cola,glass-500ml,500.0,0.96,39247.0,0.0019199999999999998,37677.119999999995,0.10788564621798688
2014-09-30,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,adult-cola,plastic-1.5lt,1500.0,3.37,13044.0,0.0022466666666666668,43958.28,0.12587128327301048
2014-09-30,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,orange-power,glass-500ml,500.0,0.89,44640.0,0.0017800000000000001,39729.6,0.11376277088010261
2014-09-30,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,orange-power,plastic-1.5lt,1500.0,1.43,35803.0,0.0009533333333333333,51198.29,0.1466025163787969
2014-09-30,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,orange-power,can-330ml,330.0,0.57,37474.0,0.001727272727272727,21360.179999999997,0.061163295459751674
2014-09-30,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,gazoza,glass-500ml,500.0,0.69,41510.0,0.00138,28641.899999999998,0.08201396206533192
2014-09-30,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,gazoza,plastic-1.5lt,1500.0,1.03,39233.0,0.0006866666666666667,40409.99,0.11571101731800064
2014-09-30,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,gazoza,can-330ml,330.0,0.29,67863.0,0.0008787878787878787,19680.27,0.05635299743437028
2014-09-30,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,lemon-boost,glass-500ml,500.0,0.9,30144.0,0.0018,27129.600000000002,0.07768360287717048
2014-09-30,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,lemon-boost,plastic-1.5lt,1500.0,1.77,24865.0,0.00118,44011.05,0.126022386264718
2014-09-30,Thessaloniki,40.643609999999995,22.93086,349232.0,shop_4,lemon-boost,can-330ml,330.0,0.49,31961.0,0.001484848484848485,15660.89,0.044843800109955555
2014-09-30,Athens,37.96245,23.687079999999998,668203.0,shop_3,kinder-cola,glass-500ml,500.0,0.95,16061.0,0.0019,15257.949999999999,0.02283430334793468
2014-09-30,Athens,37.96245,23.687079999999998,668203.0,shop_3,kinder-cola,plastic-1.5lt,1500.0,1.97,10542.0,0.0013133333333333332,20767.739999999998,0.03107998617186693
2014-09-30,Athens,37.96245,23.687079999999998,668203.0,shop_3,adult-cola,glass-500ml,500.0,1.45,9589.0,0.0029,13904.05,0.02080812268128099
2014-09-30,Athens,37.96245,23.687079999999998,668203.0,shop_3,adult-cola,can-330ml,330.0,0.49,34982.0,0.001484848484848485,17141.18,0.025652653460101198
2014-09-30,Athens,37.96245,23.687079999999998,668203.0,shop_3,orange-power,glass-500ml,500.0,0.93,21808.0,0.00186,20281.440000000002,0.030352213324393938
2014-09-30,Athens,37.96245,23.687079999999998,668203.0,shop_3,orange-power,can-330ml,330.0,0.37,50147.0,0.0011212121212121212,18554.39,0.02776759457829432
2014-09-30,Athens,37.96245,23.687079999999998,668203.0,shop_3,gazoza,glass-500ml,500.0,0.48,45476.0,0.0009599999999999999,21828.48,0.032667437889383914
2014-09-30,Athens,37.96245,23.687079999999998,668203.0,shop_3,gazoza,plastic-1.5lt,1500.0,1.53,11701.0,0.00102,17902.53,0.02679205271451939
2014-09-30,Athens,37.96245,23.687079999999998,668203.0,shop_3,lemon-boost,glass-500ml,500.0,0.92,19613.0,0.00184,18043.96,0.027003709950419258
2014-09-30,Athens,37.96245,23.687079999999998,668203.0,shop_3,lemon-boost,plastic-1.5lt,1500.0,1.96,14124.0,0.0013066666666666667,27683.04,0.041429086669769515
2014-09-30,Athens,37.96245,23.687079999999998,668203.0,shop_3,lemon-boost,can-330ml,330.0,0.48,21909.0,0.0014545454545454545,10516.32,0.015738211292077406
2014-09-30,Larisa,39.63689,22.41761,140563.0,shop_5,kinder-cola,plastic-1.5lt,1500.0,3.73,7975.0,0.0024866666666666665,29746.75,0.21162574788528987
2014-09-30,Larisa,39.63689,22.41761,140563.0,shop_5,kinder-cola,can-330ml,330.0,0.38,25032.0,0.0011515151515151514,9512.16,0.0676718624389064
2014-09-30,Larisa,39.63689,22.41761,140563.0,shop_5,adult-cola,glass-500ml,500.0,1.26,14170.0,0.00252,17854.2,0.12701920135455277
2014-09-30,Larisa,39.63689,22.41761,140563.0,shop_5,adult-cola,plastic-1.5lt,1500.0,0.51,23587.0,0.00034,12029.37,0.08557991790158151
2014-09-30,Larisa,39.63689,22.41761,140563.0,shop_5,orange-power,glass-500ml,500.0,0.79,33351.0,0.00158,26347.29,0.1874411473858697
2014-09-30,Larisa,39.63689,22.41761,140563.0,shop_5,orange-power,plastic-1.5lt,1500.0,0.63,37383.0,0.00042,23551.29,0.16754971080583084
2014-09-30,Larisa,39.63689,22.41761,140563.0,shop_5,orange-power,can-330ml,330.0,0.4,42332.0,0.0012121212121212121,16932.8,0.1204641335202009
2014-09-30,Larisa,39.63689,22.41761,140563.0,shop_5,gazoza,glass-500ml,500.0,0.64,33660.0,0.00128,21542.4,0.1532579697359903
2014-09-30,Larisa,39.63689,22.41761,140563.0,shop_5,gazoza,plastic-1.5lt,1500.0,0.73,36431.0,0.00048666666666666666,26594.63,0.18920078541294652
2014-09-30,Larisa,39.63689,22.41761,140563.0,shop_5,gazoza,can-330ml,330.0,0.31,51718.0,0.0009393939393939394,16032.58,0.11405974545221716
2014-09-30,Larisa,39.63689,22.41761,140563.0,shop_5,lemon-boost,glass-500ml,500.0,1.12,14189.0,0.0022400000000000002,15891.680000000002,0.11305734795074096
2014-09-30,Larisa,39.63689,22.41761,140563.0,shop_5,lemon-boost,plastic-1.5lt,1500.0,1.42,17839.0,0.0009466666666666666,25331.379999999997,0.18021371200102443
2014-09-30,Larisa,39.63689,22.41761,140563.0,shop_5,lemon-boost,can-330ml,330.0,0.59,22510.0,0.0017878787878787877,13280.9,0.09448361233041412
2014-09-30,Athens,37.97945,23.71622,668203.0,shop_1,gazoza,can-330ml,330.0,0.4,30884.0,0.0012121212121212121,12353.6,0.01848779487670663
2014-09-30,Patra,38.244440000000004,21.73444,167242.0,shop_6,orange-power,glass-500ml,500.0,0.9,53862.0,0.0018,48475.8,0.2898542232214396
2014-09-30,Athens,37.96245,23.687079999999998,668203.0,shop_3,gazoza,can-330ml,330.0,0.35,31123.0,0.0010606060606060605,10893.05,0.01630200702481132
2014-09-30,Athens,37.97945,23.71622,668203.0,shop_1,lemon-boost,glass-500ml,500.0,1.04,18530.0,0.0020800000000000003,19271.2,0.028840337442364073
2014-09-30,Patra,38.244440000000004,21.73444,167242.0,shop_6,adult-cola,plastic-1.5lt,1500.0,2.39,31915.0,0.0015933333333333333,76276.85,0.4560866887504335
2014-09-30,Athens,37.96245,23.687079999999998,668203.0,shop_3,adult-cola,plastic-1.5lt,1500.0,2.4,13524.0,0.0015999999999999999,32457.6,0.04857446015656918
2014-09-30,Athens,37.96245,23.687079999999998,668203.0,shop_3,orange-power,plastic-1.5lt,1500.0,1.5,21439.0,0.001,32158.5,0.04812684169331775
2014-09-30,Larisa,39.63689,22.41761,140563.0,shop_5,kinder-cola,glass-500ml,500.0,0.9,16942.0,0.0018,15247.800000000001,0.10847662613916892
2014-09-30,Athens,37.97945,23.71622,668203.0,shop_1,kinder-cola,can-330ml,330.0,0.87,13722.0,0.0026363636363636363,11938.14,0.017866037716083284
2014-09-30,Irakleion,35.327870000000004,25.14341,136202.0,shop_2,kinder-cola,plastic-1.5lt,1500.0,3.21,12293.0,0.00214,39460.53,0.28972063552664423
